Round,Type,Year,Period,TeamA,TeamB,TeamAScore,TeamBScore,DivisionGame,ConferenceGame,Game_ID,RoadJersey,HomeJersey,JerseyClashAdjusted
Regular,Regular Season,2027,18,Vegas,San Diego,0.0,0.0,1,1,2027_527,Icon,Statement,False
Regular,Regular Season,2027,18,Vancouver,St. Louis,0.0,0.0,0,1,2027_528,Statement,Statement,False
Regular,Regular Season,2027,18,Anaheim,Seattle,0.0,0.0,0,1,2027_529,Icon,Association,False
Regular,Regular Season,2027,18,Boise,Anchorage,0.0,0.0,1,1,2027_530,Icon,Association,False
Regular,Regular Season,2027,18,Lincoln,Tulsa,0.0,0.0,0,1,2027_531,Icon,Association,False
Regular,Regular Season,2027,18,Albuquerque,Austin,0.0,0.0,1,1,2027_532,Icon,Association,False
Regular,Regular Season,2027,18,San Jose,Buffalo,0.0,0.0,0,0,2027_533,Statement,Association,False
Regular,Regular Season,2027,18,Birmingham,Columbus,0.0,0.0,0,1,2027_534,Icon,Association,False
Regular,Regular Season,2027,18,Little Rock,Tampa Bay,0.0,0.0,1,1,2027_535,Statement,Association,False
Regular,Regular Season,2027,18,Cincinnati,Baltimore,0.0,0.0,0,1,2027_536,Statement,Association,False
Regular,Regular Season,2027,18,Pittsburgh,Manchester,0.0,0.0,1,1,2027_537,Icon,Association,False
Regular,Regular Season,2027,18,Providence,Nashville,0.0,0.0,0,1,2027_538,Statement,Association,False
Regular,Regular Season,2027,18,Jacksonville,Des Moines,0.0,0.0,0,1,2027_539,Icon,Association,False
Regular,Regular Season,2027,18,Kentucky,Lansing,0.0,0.0,1,1,2027_540,Icon,Association,False
Regular,Regular Season,2027,19,Tulsa,Lincoln,0.0,0.0,0,1,2027_541,Icon,Association,False
Regular,Regular Season,2027,19,Albuquerque,Boise,0.0,0.0,0,1,2027_542,Icon,Statement,False
Regular,Regular Season,2027,19,Austin,Anaheim,0.0,0.0,0,1,2027_543,Icon,Association,False
Regular,Regular Season,2027,19,Lansing,Vancouver,0.0,0.0,0,0,2027_544,Icon,Statement,False
Regular,Regular Season,2027,19,Kentucky,Vegas,0.0,0.0,0,0,2027_545,Icon,Association,False
Regular,Regular Season,2027,19,Jacksonville,El Paso,0.0,0.0,0,0,2027_546,Statement,Statement,False
Regular,Regular Season,2027,19,Providence,San Jose,0.0,0.0,0,0,2027_547,Icon,Association,False
Regular,Regular Season,2027,19,Pittsburgh,Honolulu,0.0,0.0,0,0,2027_548,Icon,Association,False
Regular,Regular Season,2027,19,Cincinnati,San Diego,0.0,0.0,0,0,2027_549,Icon,Statement,False
Regular,Regular Season,2027,19,Little Rock,St. Louis,0.0,0.0,0,0,2027_550,Icon,Statement,False
Regular,Regular Season,2027,19,Birmingham,Seattle,0.0,0.0,0,0,2027_551,Icon,Statement,False
Regular,Regular Season,2027,19,Buffalo,Anchorage,0.0,0.0,0,0,2027_552,Icon,Association,False
Regular,Regular Season,2027,19,Columbus,Des Moines,0.0,0.0,1,1,2027_553,Icon,Association,False
Regular,Regular Season,2027,19,Tampa Bay,Nashville,0.0,0.0,1,1,2027_554,Icon,Association,False
Regular,Regular Season,2027,19,Baltimore,Manchester,0.0,0.0,1,1,2027_555,Icon,Association,False
Regular,Regular Season,2027,19,Tulsa,Birmingham,0.0,0.0,0,0,2027_556,Icon,Association,False
Regular,Regular Season,2027,19,Buffalo,Little Rock,0.0,0.0,0,1,2027_557,Statement,Association,False
Regular,Regular Season,2027,19,Columbus,Cincinnati,0.0,0.0,1,1,2027_558,Icon,Association,False
Regular,Regular Season,2027,19,Tampa Bay,Pittsburgh,0.0,0.0,0,1,2027_559,Icon,Association,False
Regular,Regular Season,2027,19,Baltimore,Providence,0.0,0.0,1,1,2027_560,Icon,Association,False
Regular,Regular Season,2027,19,Manchester,Jacksonville,0.0,0.0,0,1,2027_561,Icon,Statement,False
Regular,Regular Season,2027,19,Nashville,Kentucky,0.0,0.0,0,1,2027_562,Icon,Association,False
Regular,Regular Season,2027,19,Des Moines,Lansing,0.0,0.0,1,1,2027_563,Icon,Association,True
Regular,Regular Season,2027,19,Anchorage,Austin,0.0,0.0,0,1,2027_564,Icon,Association,False
Regular,Regular Season,2027,19,Seattle,Albuquerque,0.0,0.0,0,1,2027_565,Icon,Statement,False
Regular,Regular Season,2027,19,St. Louis,Lincoln,0.0,0.0,0,1,2027_566,Icon,Statement,False
Regular,Regular Season,2027,19,San Diego,Boise,0.0,0.0,0,1,2027_567,Icon,Statement,False
Regular,Regular Season,2027,19,Honolulu,Anaheim,0.0,0.0,1,1,2027_568,Icon,Association,False
Regular,Regular Season,2027,19,San Jose,Vancouver,0.0,0.0,0,1,2027_569,Icon,Association,False
Regular,Regular Season,2027,19,El Paso,Vegas,0.0,0.0,0,1,2027_570,Icon,Association,False
Regular,Regular Season,2027,20,Tulsa,Albuquerque,0.0,0.0,1,1,2027_571,Icon,Association,False
Regular,Regular Season,2027,20,Austin,Lincoln,0.0,0.0,0,1,2027_572,Icon,Association,False
Regular,Regular Season,2027,20,Lansing,Boise,0.0,0.0,0,0,2027_573,Icon,Association,False
Regular,Regular Season,2027,20,Kentucky,Anaheim,0.0,0.0,0,0,2027_574,Icon,Association,False
Regular,Regular Season,2027,20,Jacksonville,Vancouver,0.0,0.0,0,0,2027_575,Icon,Association,False
Regular,Regular Season,2027,20,Providence,Vegas,0.0,0.0,0,0,2027_576,Icon,Statement,False
Regular,Regular Season,2027,20,Pittsburgh,El Paso,0.0,0.0,0,0,2027_577,Statement,Association,False
Regular,Regular Season,2027,20,Cincinnati,San Jose,0.0,0.0,0,0,2027_578,Icon,Association,False
Regular,Regular Season,2027,20,Little Rock,Honolulu,0.0,0.0,0,0,2027_579,Icon,Association,False
Regular,Regular Season,2027,20,Birmingham,San Diego,0.0,0.0,0,0,2027_580,Icon,Association,False
Regular,Regular Season,2027,20,Buffalo,St. Louis,0.0,0.0,0,0,2027_581,Icon,Association,False
Regular,Regular Season,2027,20,Columbus,Seattle,0.0,0.0,0,0,2027_582,Icon,Association,False
Regular,Regular Season,2027,20,Tampa Bay,Anchorage,0.0,0.0,0,0,2027_583,Icon,Association,False
Regular,Regular Season,2027,20,Baltimore,Des Moines,0.0,0.0,0,1,2027_584,Icon,Association,False
Regular,Regular Season,2027,20,Manchester,Nashville,0.0,0.0,0,1,2027_585,Icon,Association,False
Regular,Regular Season,2027,20,El Paso,Tulsa,0.0,0.0,1,1,2027_586,Statement,Association,False
Regular,Regular Season,2027,20,San Jose,Vegas,0.0,0.0,1,1,2027_587,Icon,Statement,False
Regular,Regular Season,2027,20,Honolulu,Vancouver,0.0,0.0,0,1,2027_588,Icon,Statement,False
Regular,Regular Season,2027,20,San Diego,Anaheim,0.0,0.0,1,1,2027_589,Icon,Association,False
Regular,Regular Season,2027,20,St. Louis,Boise,0.0,0.0,0,1,2027_590,Icon,Association,False
Regular,Regular Season,2027,20,Seattle,Lincoln,0.0,0.0,1,1,2027_591,Icon,Statement,False
Regular,Regular Season,2027,20,Anchorage,Albuquerque,0.0,0.0,0,1,2027_592,Icon,Association,False
Regular,Regular Season,2027,20,Des Moines,Austin,0.0,0.0,0,0,2027_593,Icon,Association,False
Regular,Regular Season,2027,20,Nashville,Lansing,0.0,0.0,0,1,2027_594,Icon,Association,False
Regular,Regular Season,2027,20,Manchester,Kentucky,0.0,0.0,0,1,2027_595,Icon,Association,True
Regular,Regular Season,2027,20,Baltimore,Jacksonville,0.0,0.0,0,1,2027_596,Icon,Association,False
Regular,Regular Season,2027,20,Tampa Bay,Providence,0.0,0.0,0,1,2027_597,Icon,Association,False
Regular,Regular Season,2027,20,Columbus,Pittsburgh,0.0,0.0,0,1,2027_598,Icon,Association,False
Regular,Regular Season,2027,20,Buffalo,Cincinnati,0.0,0.0,0,1,2027_599,Icon,Statement,True
Regular,Regular Season,2027,20,Birmingham,Little Rock,0.0,0.0,1,1,2027_600,Icon,Statement,False
Regular,Regular Season,2027,21,Tulsa,Boise,0.0,0.0,0,1,2027_601,Icon,Association,False
Regular,Regular Season,2027,21,Lincoln,Anaheim,0.0,0.0,0,1,2027_602,Statement,Association,False
Regular,Regular Season,2027,21,Albuquerque,Vancouver,0.0,0.0,0,1,2027_603,Icon,Association,False
Regular,Regular Season,2027,21,Austin,Vegas,0.0,0.0,0,1,2027_604,Icon,Association,False
Regular,Regular Season,2027,21,Lansing,El Paso,0.0,0.0,0,0,2027_605,Icon,Association,False
Regular,Regular Season,2027,21,Kentucky,San Jose,0.0,0.0,0,0,2027_606,Statement,Association,False
Regular,Regular Season,2027,21,Jacksonville,Honolulu,0.0,0.0,0,0,2027_607,Icon,Statement,False
Regular,Regular Season,2027,21,Providence,San Diego,0.0,0.0,0,0,2027_608,Icon,Association,False
Regular,Regular Season,2027,21,Pittsburgh,St. Louis,0.0,0.0,0,0,2027_609,Icon,Association,False
Regular,Regular Season,2027,21,Cincinnati,Seattle,0.0,0.0,0,0,2027_610,Icon,Association,False
Regular,Regular Season,2027,21,Little Rock,Anchorage,0.0,0.0,0,0,2027_611,Icon,Association,False
Regular,Regular Season,2027,21,Birmingham,Des Moines,0.0,0.0,0,1,2027_612,Icon,Association,False
Regular,Regular Season,2027,21,Buffalo,Nashville,0.0,0.0,0,1,2027_613,Icon,Association,False
Regular,Regular Season,2027,21,Columbus,Manchester,0.0,0.0,0,1,2027_614,Statement,Statement,False
Regular,Regular Season,2027,21,Tampa Bay,Baltimore,0.0,0.0,0,1,2027_615,Icon,Association,False
Regular,Regular Season,2027,21,San Jose,San Diego,0.0,0.0,1,1,2027_616,Icon,Statement,False
Regular,Regular Season,2027,21,El Paso,St. Louis,0.0,0.0,1,1,2027_617,Icon,Statement,False
Regular,Regular Season,2027,21,Vegas,Seattle,0.0,0.0,0,1,2027_618,Statement,Association,False
Regular,Regular Season,2027,21,Vancouver,Anchorage,0.0,0.0,1,1,2027_619,Icon,Association,False
Regular,Regular Season,2027,21,Anaheim,Tulsa,0.0,0.0,0,1,2027_620,Icon,Statement,False
Regular,Regular Season,2027,21,Boise,Austin,0.0,0.0,0,1,2027_621,Statement,Association,False
Regular,Regular Season,2027,21,Lincoln,Albuquerque,0.0,0.0,0,1,2027_622,Statement,Association,False
Regular,Regular Season,2027,21,Honolulu,Columbus,0.0,0.0,0,0,2027_623,Icon,Association,False
Regular,Regular Season,2027,21,Buffalo,Tampa Bay,0.0,0.0,0,1,2027_624,Statement,Statement,False
Regular,Regular Season,2027,21,Birmingham,Baltimore,0.0,0.0,0,1,2027_625,Icon,Association,False
Regular,Regular Season,2027,21,Little Rock,Manchester,0.0,0.0,0,1,2027_626,Icon,Statement,False
Regular,Regular Season,2027,21,Cincinnati,Nashville,0.0,0.0,0,1,2027_627,Statement,Association,False
Regular,Regular Season,2027,21,Pittsburgh,Des Moines,0.0,0.0,0,1,2027_628,Icon,Association,False
Regular,Regular Season,2027,21,Providence,Lansing,0.0,0.0,0,1,2027_629,Icon,Association,False
Regular,Regular Season,2027,21,Jacksonville,Kentucky,0.0,0.0,0,1,2027_630,Icon,Association,False
Regular,Regular Season,2027,22,Tulsa,Vancouver,0.0,0.0,0,1,2027_631,Icon,Association,False
Regular,Regular Season,2027,22,Anaheim,Vegas,0.0,0.0,1,1,2027_632,Icon,Association,False
Regular,Regular Season,2027,22,Boise,El Paso,0.0,0.0,0,1,2027_633,Icon,Association,False
Regular,Regular Season,2027,22,Lincoln,San Jose,0.0,0.0,0,1,2027_634,Statement,Association,False
Regular,Regular Season,2027,22,Albuquerque,Honolulu,0.0,0.0,0,1,2027_635,Icon,Association,False
Regular,Regular Season,2027,22,Austin,San Diego,0.0,0.0,0,1,2027_636,Icon,Statement,False
Regular,Regular Season,2027,22,Lansing,St. Louis,0.0,0.0,0,0,2027_637,Statement,Statement,False
Regular,Regular Season,2027,22,Kentucky,Seattle,0.0,0.0,0,0,2027_638,Icon,Association,False
Regular,Regular Season,2027,22,Jacksonville,Anchorage,0.0,0.0,0,0,2027_639,Icon,Statement,False
Regular,Regular Season,2027,22,Providence,Des Moines,0.0,0.0,0,1,2027_640,Statement,Association,False
Regular,Regular Season,2027,22,Pittsburgh,Nashville,0.0,0.0,0,1,2027_641,Icon,Statement,False
Regular,Regular Season,2027,22,Cincinnati,Manchester,0.0,0.0,0,1,2027_642,Icon,Association,False
Regular,Regular Season,2027,22,Little Rock,Baltimore,0.0,0.0,0,1,2027_643,Icon,Association,False
Regular,Regular Season,2027,22,Birmingham,Tampa Bay,0.0,0.0,1,1,2027_644,Icon,Association,False
Regular,Regular Season,2027,22,Buffalo,Columbus,0.0,0.0,0,1,2027_645,Icon,Association,False
Regular,Regular Season,2027,22,Buffalo,Tulsa,0.0,0.0,0,0,2027_646,Icon,Association,False
Regular,Regular Season,2027,22,Birmingham,Columbus,0.0,0.0,0,1,2027_647,Icon,Statement,False
Regular,Regular Season,2027,22,Little Rock,Tampa Bay,0.0,0.0,1,1,2027_648,Icon,Association,False
Regular,Regular Season,2027,22,Cincinnati,Baltimore,0.0,0.0,0,1,2027_649,Icon,Statement,False
Regular,Regular Season,2027,22,Pittsburgh,Manchester,0.0,0.0,1,1,2027_650,Statement,Association,False
Regular,Regular Season,2027,22,Providence,Nashville,0.0,0.0,0,1,2027_651,Icon,Association,False
Regular,Regular Season,2027,22,Jacksonville,Des Moines,0.0,0.0,0,1,2027_652,Icon,Association,False
Regular,Regular Season,2027,22,Kentucky,Anchorage,0.0,0.0,0,0,2027_653,Icon,Statement,False
Regular,Regular Season,2027,22,Lansing,Seattle,0.0,0.0,0,0,2027_654,Icon,Association,False
Regular,Regular Season,2027,22,Austin,St. Louis,0.0,0.0,1,1,2027_655,Icon,Association,False
Regular,Regular Season,2027,22,Albuquerque,San Diego,0.0,0.0,0,1,2027_656,Icon,Association,False
Regular,Regular Season,2027,22,Lincoln,Honolulu,0.0,0.0,0,1,2027_657,Icon,Association,False
Regular,Regular Season,2027,22,Boise,San Jose,0.0,0.0,0,1,2027_658,Icon,Association,False
Regular,Regular Season,2027,22,Anaheim,El Paso,0.0,0.0,0,1,2027_659,Icon,Statement,False
Regular,Regular Season,2027,22,Vancouver,Vegas,0.0,0.0,0,1,2027_660,Icon,Association,False
Regular,Regular Season,2027,23,Manchester,Tulsa,0.0,0.0,0,0,2027_661,Icon,Association,False
Regular,Regular Season,2027,23,Baltimore,Nashville,0.0,0.0,0,1,2027_662,Icon,Association,False
Regular,Regular Season,2027,23,Tampa Bay,Des Moines,0.0,0.0,0,1,2027_663,Icon,Association,False
Regular,Regular Season,2027,23,Columbus,Anchorage,0.0,0.0,0,0,2027_664,Icon,Association,False
Regular,Regular Season,2027,23,Buffalo,Seattle,0.0,0.0,0,0,2027_665,Icon,Statement,False
Regular,Regular Season,2027,23,Birmingham,St. Louis,0.0,0.0,0,0,2027_666,Icon,Statement,False
Regular,Regular Season,2027,23,Little Rock,San Diego,0.0,0.0,0,0,2027_667,Icon,Association,False
Regular,Regular Season,2027,23,Cincinnati,Honolulu,0.0,0.0,0,0,2027_668,Icon,Statement,False
Regular,Regular Season,2027,23,Pittsburgh,San Jose,0.0,0.0,0,0,2027_669,Icon,Statement,True
Regular,Regular Season,2027,23,Providence,El Paso,0.0,0.0,0,0,2027_670,Icon,Association,False
Regular,Regular Season,2027,23,Jacksonville,Vegas,0.0,0.0,0,0,2027_671,Statement,Association,False
Regular,Regular Season,2027,23,Kentucky,Vancouver,0.0,0.0,0,0,2027_672,Icon,Statement,False
Regular,Regular Season,2027,23,Lansing,Anaheim,0.0,0.0,0,0,2027_673,Icon,Association,False
Regular,Regular Season,2027,23,Austin,Boise,0.0,0.0,0,1,2027_674,Icon,Statement,False
Regular,Regular Season,2027,23,Albuquerque,Lincoln,0.0,0.0,0,1,2027_675,Icon,Association,False
Regular,Regular Season,2027,23,Tulsa,Jacksonville,0.0,0.0,0,0,2027_676,Icon,Association,False
Regular,Regular Season,2027,23,Providence,Kentucky,0.0,0.0,0,1,2027_677,Statement,Association,False
Regular,Regular Season,2027,23,Pittsburgh,Lansing,0.0,0.0,0,1,2027_678,Icon,Association,False
Regular,Regular Season,2027,23,Cincinnati,Austin,0.0,0.0,0,0,2027_679,Icon,Statement,False
Regular,Regular Season,2027,23,Little Rock,Albuquerque,0.0,0.0,0,0,2027_680,Icon,Association,False
Regular,Regular Season,2027,23,Birmingham,Lincoln,0.0,0.0,0,0,2027_681,Icon,Association,False
Regular,Regular Season,2027,23,Buffalo,Boise,0.0,0.0,0,0,2027_682,Statement,Association,False
Regular,Regular Season,2027,23,Columbus,Anaheim,0.0,0.0,0,0,2027_683,Icon,Association,False
Regular,Regular Season,2027,23,Tampa Bay,Vancouver,0.0,0.0,0,0,2027_684,Statement,Association,False
Regular,Regular Season,2027,23,Baltimore,Vegas,0.0,0.0,0,0,2027_685,Icon,Association,False
Regular,Regular Season,2027,23,Manchester,El Paso,0.0,0.0,0,0,2027_686,Icon,Association,True
Regular,Regular Season,2027,23,Nashville,San Jose,0.0,0.0,0,0,2027_687,Icon,Association,False
Regular,Regular Season,2027,23,Des Moines,Honolulu,0.0,0.0,0,0,2027_688,Icon,Association,False
Regular,Regular Season,2027,23,Anchorage,San Diego,0.0,0.0,0,1,2027_689,Icon,Association,False
Regular,Regular Season,2027,23,Seattle,St. Louis,0.0,0.0,0,1,2027_690,Statement,Association,False
Regular,Regular Season,2027,24,Tulsa,Columbus,0.0,0.0,0,0,2027_691,Icon,Association,False
Regular,Regular Season,2027,24,Tampa Bay,Buffalo,0.0,0.0,0,1,2027_692,Statement,Association,False
Regular,Regular Season,2027,24,Baltimore,Birmingham,0.0,0.0,0,1,2027_693,Icon,Association,False
Regular,Regular Season,2027,24,Manchester,Little Rock,0.0,0.0,0,1,2027_694,Icon,Association,False
Regular,Regular Season,2027,24,Nashville,Cincinnati,0.0,0.0,0,1,2027_695,Icon,Association,False
Regular,Regular Season,2027,24,Des Moines,Pittsburgh,0.0,0.0,0,1,2027_696,Icon,Association,False
Regular,Regular Season,2027,24,Anchorage,Providence,0.0,0.0,0,0,2027_697,Statement,Association,False
Regular,Regular Season,2027,24,Seattle,Jacksonville,0.0,0.0,0,0,2027_698,Icon,Association,False
Regular,Regular Season,2027,24,St. Louis,Kentucky,0.0,0.0,0,0,2027_699,Statement,Statement,False
Regular,Regular Season,2027,24,San Diego,Lansing,0.0,0.0,0,0,2027_700,Icon,Association,False
Regular,Regular Season,2027,24,Honolulu,Austin,0.0,0.0,0,1,2027_701,Icon,Association,False
Regular,Regular Season,2027,24,San Jose,Albuquerque,0.0,0.0,0,1,2027_702,Icon,Statement,False
Regular,Regular Season,2027,24,El Paso,Lincoln,0.0,0.0,0,1,2027_703,Statement,Association,False
Regular,Regular Season,2027,24,Vegas,Boise,0.0,0.0,0,1,2027_704,Icon,Statement,False
Regular,Regular Season,2027,24,Vancouver,Anaheim,0.0,0.0,0,1,2027_705,Icon,Association,False
Regular,Regular Season,2027,24,Vancouver,Tulsa,0.0,0.0,0,1,2027_706,Icon,Association,False
Regular,Regular Season,2027,24,Vegas,Anaheim,0.0,0.0,1,1,2027_707,Icon,Statement,False
Regular,Regular Season,2027,24,El Paso,Boise,0.0,0.0,0,1,2027_708,Icon,Association,False
Regular,Regular Season,2027,24,San Jose,Lincoln,0.0,0.0,0,1,2027_709,Statement,Statement,False
Regular,Regular Season,2027,24,Honolulu,Albuquerque,0.0,0.0,0,1,2027_710,Icon,Association,False
Regular,Regular Season,2027,24,San Diego,Austin,0.0,0.0,0,1,2027_711,Icon,Association,False
Regular,Regular Season,2027,24,St. Louis,Lansing,0.0,0.0,0,0,2027_712,Icon,Association,False
Regular,Regular Season,2027,24,Seattle,Kentucky,0.0,0.0,0,0,2027_713,Icon,Statement,False
Regular,Regular Season,2027,24,Anchorage,Jacksonville,0.0,0.0,0,0,2027_714,Association,Statement,True
Regular,Regular Season,2027,24,Des Moines,Providence,0.0,0.0,0,1,2027_715,Icon,Association,False
Regular,Regular Season,2027,24,Nashville,Pittsburgh,0.0,0.0,0,1,2027_716,Icon,Association,False
Regular,Regular Season,2027,24,Manchester,Cincinnati,0.0,0.0,0,1,2027_717,Icon,Association,False
Regular,Regular Season,2027,24,Baltimore,Little Rock,0.0,0.0,0,1,2027_718,Icon,Association,False
Regular,Regular Season,2027,24,Tampa Bay,Birmingham,0.0,0.0,1,1,2027_719,Statement,Association,False
Regular,Regular Season,2027,24,Columbus,Buffalo,0.0,0.0,0,1,2027_720,Icon,Association,False
Regular,Regular Season,2027,25,St. Louis,Tulsa,0.0,0.0,1,1,2027_721,Statement,Association,False
Regular,Regular Season,2027,25,Seattle,San Diego,0.0,0.0,0,1,2027_722,Icon,Association,False
Regular,Regular Season,2027,25,Anchorage,Honolulu,0.0,0.0,0,1,2027_723,Icon,Association,False
Regular,Regular Season,2027,25,Des Moines,San Jose,0.0,0.0,0,0,2027_724,Icon,Statement,False
Regular,Regular Season,2027,25,Nashville,El Paso,0.0,0.0,0,0,2027_725,Icon,Association,False
Regular,Regular Season,2027,25,Manchester,Vegas,0.0,0.0,0,0,2027_726,Icon,Association,False
Regular,Regular Season,2027,25,Baltimore,Vancouver,0.0,0.0,0,0,2027_727,Icon,Association,True
Regular,Regular Season,2027,25,Tampa Bay,Anaheim,0.0,0.0,0,0,2027_728,Icon,Statement,False
Regular,Regular Season,2027,25,Columbus,Boise,0.0,0.0,0,0,2027_729,Icon,Association,False
Regular,Regular Season,2027,25,Buffalo,Lincoln,0.0,0.0,0,0,2027_730,Icon,Association,False
Regular,Regular Season,2027,25,Birmingham,Albuquerque,0.0,0.0,0,0,2027_731,Icon,Association,False
Regular,Regular Season,2027,25,Little Rock,Austin,0.0,0.0,0,0,2027_732,Statement,Association,False
Regular,Regular Season,2027,25,Cincinnati,Lansing,0.0,0.0,1,1,2027_733,Icon,Association,False
Regular,Regular Season,2027,25,Pittsburgh,Kentucky,0.0,0.0,0,1,2027_734,Icon,Statement,False
Regular,Regular Season,2027,25,Providence,Jacksonville,0.0,0.0,0,1,2027_735,Icon,Statement,False
Regular,Regular Season,2027,25,Lincoln,Anaheim,0.0,0.0,0,1,2027_736,Icon,Statement,False
Regular,Regular Season,2027,25,Albuquerque,Vancouver,0.0,0.0,0,1,2027_737,Icon,Association,False
Regular,Regular Season,2027,25,Austin,Vegas,0.0,0.0,0,1,2027_738,Icon,Association,False
Regular,Regular Season,2027,25,Tulsa,El Paso,0.0,0.0,1,1,2027_739,Statement,Association,False
Regular,Regular Season,2027,25,Anchorage,San Jose,0.0,0.0,0,1,2027_740,Icon,Association,False
Regular,Regular Season,2027,25,Seattle,Honolulu,0.0,0.0,0,1,2027_741,Icon,Association,False
Regular,Regular Season,2027,25,St. Louis,San Diego,0.0,0.0,0,1,2027_742,Statement,Association,False
Regular,Regular Season,2027,25,Boise,Providence,0.0,0.0,0,0,2027_743,Icon,Association,False
Regular,Regular Season,2027,25,Jacksonville,Pittsburgh,0.0,0.0,0,1,2027_744,Icon,Association,False
Regular,Regular Season,2027,25,Kentucky,Cincinnati,0.0,0.0,1,1,2027_745,Icon,Association,False
Regular,Regular Season,2027,25,Lansing,Little Rock,0.0,0.0,0,1,2027_746,Icon,Association,False
Regular,Regular Season,2027,25,Des Moines,Birmingham,0.0,0.0,0,1,2027_747,Icon,Association,False
Regular,Regular Season,2027,25,Nashville,Buffalo,0.0,0.0,0,1,2027_748,Statement,Statement,False
Regular,Regular Season,2027,25,Manchester,Columbus,0.0,0.0,0,1,2027_749,Icon,Association,True
Regular,Regular Season,2027,25,Baltimore,Tampa Bay,0.0,0.0,0,1,2027_750,Icon,Association,True
Regular,Regular Season,2027,26,Lincoln,Tulsa,0.0,0.0,0,1,2027_751,Statement,Association,False
Regular,Regular Season,2027,26,Boise,Albuquerque,0.0,0.0,0,1,2027_752,Icon,Association,False
Regular,Regular Season,2027,26,Anaheim,Austin,0.0,0.0,0,1,2027_753,Icon,Association,False
Regular,Regular Season,2027,26,Vancouver,Lansing,0.0,0.0,0,0,2027_754,Icon,Association,False
Regular,Regular Season,2027,26,Vegas,Kentucky,0.0,0.0,0,0,2027_755,Icon,Association,False
Regular,Regular Season,2027,26,El Paso,Jacksonville,0.0,0.0,0,0,2027_756,Association,Statement,True
Regular,Regular Season,2027,26,San Jose,Providence,0.0,0.0,0,0,2027_757,Icon,Association,False
Regular,Regular Season,2027,26,Honolulu,Pittsburgh,0.0,0.0,0,0,2027_758,Statement,Association,False
Regular,Regular Season,2027,26,San Diego,Cincinnati,0.0,0.0,0,0,2027_759,Icon,Association,False
Regular,Regular Season,2027,26,St. Louis,Little Rock,0.0,0.0,0,0,2027_760,Icon,Association,False
Regular,Regular Season,2027,26,Seattle,Birmingham,0.0,0.0,0,0,2027_761,Icon,Association,False
Regular,Regular Season,2027,26,Anchorage,Buffalo,0.0,0.0,0,0,2027_762,Icon,Association,False
Regular,Regular Season,2027,26,Des Moines,Columbus,0.0,0.0,1,1,2027_763,Icon,Statement,False
Regular,Regular Season,2027,26,Nashville,Tampa Bay,0.0,0.0,1,1,2027_764,Statement,Association,False
Regular,Regular Season,2027,26,Manchester,Baltimore,0.0,0.0,1,1,2027_765,Icon,Statement,False
Regular,Regular Season,2027,26,Tulsa,Anchorage,0.0,0.0,0,1,2027_766,Statement,Association,False
Regular,Regular Season,2027,26,Seattle,Des Moines,0.0,0.0,0,0,2027_767,Icon,Association,False
Regular,Regular Season,2027,26,St. Louis,Nashville,0.0,0.0,0,0,2027_768,Icon,Association,False
Regular,Regular Season,2027,26,San Diego,Manchester,0.0,0.0,0,0,2027_769,Icon,Association,False
Regular,Regular Season,2027,26,Honolulu,Baltimore,0.0,0.0,0,0,2027_770,Icon,Association,False
Regular,Regular Season,2027,26,San Jose,Tampa Bay,0.0,0.0,0,0,2027_771,Statement,Association,False
Regular,Regular Season,2027,26,El Paso,Columbus,0.0,0.0,0,0,2027_772,Icon,Association,False
Regular,Regular Season,2027,26,Vegas,Buffalo,0.0,0.0,0,0,2027_773,Icon,Association,False
Regular,Regular Season,2027,26,Vancouver,Birmingham,0.0,0.0,0,0,2027_774,Icon,Association,False
Regular,Regular Season,2027,26,Anaheim,Little Rock,0.0,0.0,0,0,2027_775,Icon,Statement,True
Regular,Regular Season,2027,26,Boise,Cincinnati,0.0,0.0,0,0,2027_776,Icon,Association,False
Regular,Regular Season,2027,26,Lincoln,Pittsburgh,0.0,0.0,0,0,2027_777,Icon,Statement,False
Regular,Regular Season,2027,26,Albuquerque,Providence,0.0,0.0,0,0,2027_778,Statement,Association,False
Regular,Regular Season,2027,26,Austin,Jacksonville,0.0,0.0,0,0,2027_779,Icon,Association,False
Regular,Regular Season,2027,26,Lansing,Kentucky,0.0,0.0,1,1,2027_780,Icon,Association,False
Regular,Regular Season,2027,27,Little Rock,Tulsa,0.0,0.0,0,0,2027_781,Statement,Association,False
Regular,Regular Season,2027,27,Cincinnati,Birmingham,0.0,0.0,0,1,2027_782,Icon,Association,False
Regular,Regular Season,2027,27,Pittsburgh,Buffalo,0.0,0.0,1,1,2027_783,Icon,Association,False
Regular,Regular Season,2027,27,Providence,Columbus,0.0,0.0,0,1,2027_784,Icon,Statement,False
Regular,Regular Season,2027,27,Jacksonville,Tampa Bay,0.0,0.0,1,1,2027_785,Icon,Association,False
Regular,Regular Season,2027,27,Kentucky,Baltimore,0.0,0.0,0,1,2027_786,Icon,Association,False
Regular,Regular Season,2027,27,Lansing,Manchester,0.0,0.0,0,1,2027_787,Icon,Association,False
Regular,Regular Season,2027,27,Austin,Nashville,0.0,0.0,0,0,2027_788,Icon,Association,False
Regular,Regular Season,2027,27,Albuquerque,Des Moines,0.0,0.0,0,0,2027_789,Icon,Association,False
Regular,Regular Season,2027,27,Lincoln,Anchorage,0.0,0.0,1,1,2027_790,Icon,Statement,False
