Player,SleeperID,PFRID,HeadshotURL,PFRHeadshotURL,MatchMethod,NeedsReview
Graham Gano,,GanoGr44,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wp5wochy7uuqcgyjcrrd",https://www.pro-football-reference.com/req/20230307/images/headshots/GanoGr44_2025.jpg,Unique Name,False
Grant Calcaterra,8177,CalcGr00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xzfqqlmavruytirlmg3n",https://www.pro-football-reference.com/req/20230307/images/headshots/CalcGr00_2025.jpg,Unique Name,False
Greg Dortch,5970,DortGr01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jt4lbkjxkkrw3f644sft",https://www.pro-football-reference.com/req/20230307/images/headshots/DortGr01_2025.jpg,Unique Name,False
Greg Dulcich,8172,DulcGr00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kirfnwuge3eam1s0ycne",https://www.pro-football-reference.com/req/20230307/images/headshots/DulcGr00_2025.jpg,Unique Name,False
Greg Zuerlein,,ZuerGr00,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzuks9rryzy90fecvi9l",https://www.pro-football-reference.com/req/20230307/images/headshots/ZuerGr00_2025.jpg,Unique Name,False
Gunnar Helm,12502,HelmGu00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lcyqbbnrzgtbnirz8knj",https://www.pro-football-reference.com/req/20230307/images/headshots/HelmGu00_2025.jpg,Unique Name,False
Gus Edwards,5248,EdwaGu00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyobqe3w5eypevsk3f2b",https://www.pro-football-reference.com/req/20230307/images/headshots/EdwaGu00_2025.jpg,Unique Name,False
Harold Fannin,12506,,,,,True
Harrison Bryant,6850,BryaHa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gmguayurr96nolimwmyn",https://www.pro-football-reference.com/req/20230307/images/headshots/BryaHa00_2025.jpg,Unique Name,False
Harrison Butker,,ButkHa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ove4pmnrtqtuyta6rrlc",https://www.pro-football-reference.com/req/20230307/images/headshots/ButkHa00_2025.jpg,Unique Name,False
Hassan Haskins,8123,HaskHa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n9jwsfxyo1xppmhscpik",https://www.pro-football-reference.com/req/20230307/images/headshots/HaskHa00_2025.jpg,Unique Name,False
Hayden Hurst,4973,HursHa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qxvkvmi2fphxjqyb21nv",https://www.pro-football-reference.com/req/20230307/images/headshots/HursHa00_2025.jpg,Unique Name,False
Hendon Hooker,9998,HookHe00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bdky2q0tndjhtrgo2fgt",https://www.pro-football-reference.com/req/20230307/images/headshots/HookHe00_2025.jpg,Unique Name,False
Hunter Henry,3214,HenrHu00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l0fsrutz9fwbohx10lcf",https://www.pro-football-reference.com/req/20230307/images/headshots/HenrHu00_2025.jpg,Unique Name,False
Hunter Luepke,11510,LuepHu00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/buachhzmd8p3hq2olwtf",https://www.pro-football-reference.com/req/20230307/images/headshots/LuepHu00_2025.jpg,Unique Name,False
Hunter Renfrow,5955,RenfHu00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sgrqk1a6fm34swazm2bx",https://www.pro-football-reference.com/req/20230307/images/headshots/RenfHu00_2025.jpg,Unique Name,False
Irv Smith,6126,,,,,True
Isaac Guerendo,11651,GuerIs00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lr1qp5tsa5xshzt02urm",https://www.pro-football-reference.com/req/20230307/images/headshots/GuerIs00_2025.jpg,Unique Name,False
Isaac TeSlaa,12535,TeSlIs00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wa4sruqazyqobmepi6vi",https://www.pro-football-reference.com/req/20230307/images/headshots/TeSlIs00_2025.jpg,Unique Name,False
Isaiah Bond,12503,BondIs00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/piv889pkizjvgrtpfkxm",https://www.pro-football-reference.com/req/20230307/images/headshots/BondIs00_2025.jpg,Unique Name,False
Isaiah Davis,11571,DaviIs00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsozhwgsuffsfrc4qdp2",https://www.pro-football-reference.com/req/20230307/images/headshots/DaviIs00_2025.jpg,Unique Name,False
Isaiah Hodgins,6920,HodgIs00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d6ezyptfnmmxgm8rykf4",https://www.pro-football-reference.com/req/20230307/images/headshots/HodgIs00_2025.jpg,Unique Name,False
Isaiah Likely,8131,LikeIs00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ssrjtyvnyfflobmi0mb8",https://www.pro-football-reference.com/req/20230307/images/headshots/LikeIs00_2025.jpg,Unique Name,False
Isaiah McKenzie,4197,McKeIs00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gy6grhpxsegfgklfadte",https://www.pro-football-reference.com/req/20230307/images/headshots/McKeIs00_2025.jpg,Unique Name,False
Isaiah Spiller,8153,SpilIs00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msdwytjm5qjxe336lmnv",https://www.pro-football-reference.com/req/20230307/images/headshots/SpilIs00_2025.jpg,Unique Name,False
Isiah Pacheco,8205,PachIs00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqshteijt4xhgk2ei9sx",https://www.pro-football-reference.com/req/20230307/images/headshots/PachIs00_2025.jpg,Unique Name,False
Israel Abanikanda,9227,AbanIs00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uegr8w0frbrrqmlalg48",https://www.pro-football-reference.com/req/20230307/images/headshots/AbanIs00_2025.jpg,Unique Name,False
J'Mari Taylor,13348,TaylJM00,,https://www.pro-football-reference.com/req/20230307/images/headshots/TaylJM00_2025.jpg,Unique Name,False
J.D. McKissic,3664,McKiJ.00,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zi77vkqwrmklt5ic6lc6",https://www.pro-football-reference.com/req/20230307/images/headshots/McKiJ.00_2025.jpg,Unique Name,False
J.J. McCarthy,11565,McCaJJ00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omybnfokapjw6jwb5dd3",https://www.pro-football-reference.com/req/20230307/images/headshots/McCaJJ00_2025.jpg,Unique Name,False
J.K. Dobbins,6806,DobbJK00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cevotvl3ho5h1mioruyg",https://www.pro-football-reference.com/req/20230307/images/headshots/DobbJK00_2025.jpg,Unique Name,False
Ja'Kobi Lane,13293,LaneJa01,,https://www.pro-football-reference.com/req/20230307/images/headshots/LaneJa01_2025.jpg,Unique Name,False
Ja'Lynn Polk,11619,PolkJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w4hcfpfjrpt0fchb0xmm",https://www.pro-football-reference.com/req/20230307/images/headshots/PolkJa00_2025.jpg,Unique Name,False
Ja'Marr Chase,7564,ChasJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qya3dtjb5kgofcuj2tuw",https://www.pro-football-reference.com/req/20230307/images/headshots/ChasJa00_2025.jpg,Unique Name,False
Ja'Tavion Sanders,11600,SandJa01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/le2akm1cbou170ioctxl",https://www.pro-football-reference.com/req/20230307/images/headshots/SandJa01_2025.jpg,Unique Name,False
Jack Bech,12483,BechJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/feplgtl0x1svqen9szwv",https://www.pro-football-reference.com/req/20230307/images/headshots/BechJa00_2025.jpg,Unique Name,False
Jack Endries,13282,EndrJa00,,https://www.pro-football-reference.com/req/20230307/images/headshots/EndrJa00_2025.jpg,Unique Name,False
Jack Stoll,7946,StolJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtgfs8jwzhtmupqxqgmz",https://www.pro-football-reference.com/req/20230307/images/headshots/StolJa00_2025.jpg,Unique Name,False
Jacob Cowing,11616,CowiJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkyvxf2mewlwkozdszcg",https://www.pro-football-reference.com/req/20230307/images/headshots/CowiJa00_2025.jpg,Unique Name,False
Jacoby Brissett,3257,BrisJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdxowm5dvpbb8p3aazbc",https://www.pro-football-reference.com/req/20230307/images/headshots/BrisJa00_2025.jpg,Unique Name,False
Jacory Croskey-Merritt,12533,CrosJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tklzj7zzve1t4z2hhr1g",https://www.pro-football-reference.com/req/20230307/images/headshots/CrosJa00_2025.jpg,Unique Name,False
Jadarian Price,13286,PricJa02,,https://www.pro-football-reference.com/req/20230307/images/headshots/PricJa02_2025.jpg,Unique Name,False
Jahan Dotson,8119,DotsJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dbtou5ln1kwjutixywie",https://www.pro-football-reference.com/req/20230307/images/headshots/DotsJa00_2025.jpg,Unique Name,False
Jaheim Bell,11605,BellJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wm88pq0ncxo2wuktwqni",https://www.pro-football-reference.com/req/20230307/images/headshots/BellJa00_2025.jpg,Unique Name,False
Jahmyr Gibbs,9221,GibbJa01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hjxk3judytgsxkqiilre",https://www.pro-football-reference.com/req/20230307/images/headshots/GibbJa01_2025.jpg,Unique Name,False
Jake Bates,,BateJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/heh3zqyv3tqapnpnzgoj",https://www.pro-football-reference.com/req/20230307/images/headshots/BateJa00_2025.jpg,Unique Name,False
Jake Bobo,10867,BoboJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xkwlqqmn2dcjlyeywpw5",https://www.pro-football-reference.com/req/20230307/images/headshots/BoboJa00_2025.jpg,Unique Name,False
Jake Browning,6111,BrowJa08,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzyh6yum2w3c6xrkndla",https://www.pro-football-reference.com/req/20230307/images/headshots/BrowJa08_2025.jpg,Unique Name,False
Jake Elliott,,ElliJa03,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v35j7b3tofdn0kfskdhj",https://www.pro-football-reference.com/req/20230307/images/headshots/ElliJa03_2025.jpg,Unique Name,False
Jake Ferguson,8110,FergJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebdz1yf8ky2mscdvyv1v",https://www.pro-football-reference.com/req/20230307/images/headshots/FergJa00_2025.jpg,Unique Name,False
Jake Funk,7771,FunkJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xkegujg1754uei9oomoz",https://www.pro-football-reference.com/req/20230307/images/headshots/FunkJa00_2025.jpg,Unique Name,False
Jake Haener,10215,HaenJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jfxyp1qkekty7jwh5kcr",https://www.pro-football-reference.com/req/20230307/images/headshots/HaenJa00_2025.jpg,Unique Name,False
Jake Moody,,MoodJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wkqqi3zfucoti8g5ncob",https://www.pro-football-reference.com/req/20230307/images/headshots/MoodJa00_2025.jpg,Unique Name,False
Jake Tonges,8698,TongJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uztcdowl4wig2uhy1qxh",https://www.pro-football-reference.com/req/20230307/images/headshots/TongJa00_2025.jpg,Unique Name,False
Jakobi Meyers,5947,MeyeJa01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qui5ajbevlk7pfjpcufz",https://www.pro-football-reference.com/req/20230307/images/headshots/MeyeJa01_2025.jpg,Unique Name,False
Jaleel McLaughlin,11439,McLaJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pw2tngyy8k8jlb1qpooo",https://www.pro-football-reference.com/req/20230307/images/headshots/McLaJa00_2025.jpg,Unique Name,False
Jalen Coker,11646,CokeJa01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tbo339znpzrfki8hri95",https://www.pro-football-reference.com/req/20230307/images/headshots/CokeJa01_2025.jpg,Unique Name,False
Jalen Guyton,6421,GuytJa01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a6j9njysh2lwdjblxvxw",https://www.pro-football-reference.com/req/20230307/images/headshots/GuytJa01_2025.jpg,Unique Name,False
Jalen Hurts,6904,HurtJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c47i9v6gmokkun9cat9s",https://www.pro-football-reference.com/req/20230307/images/headshots/HurtJa00_2025.jpg,Unique Name,False
Jalen McMillan,11618,McMiJa01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x2jipyhqclsgx4cmsqct",https://www.pro-football-reference.com/req/20230307/images/headshots/McMiJa01_2025.jpg,Unique Name,False
Jalen Milroe,12510,MilrJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gmucibahkrfu9xowwiio",https://www.pro-football-reference.com/req/20230307/images/headshots/MilrJa00_2025.jpg,Unique Name,False
Jalen Nailor,8180,NailJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sdsx2pttiiwbfpyuuwiz",https://www.pro-football-reference.com/req/20230307/images/headshots/NailJa00_2025.jpg,Unique Name,False
Jalen Reagor,6798,ReagJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r55ywr41a014zd9zmvc1",https://www.pro-football-reference.com/req/20230307/images/headshots/ReagJa00_2025.jpg,Unique Name,False
Jalen Royals,12505,RoyaJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x1t7v5nl0zwkjqucmnfw",https://www.pro-football-reference.com/req/20230307/images/headshots/RoyaJa00_2025.jpg,Unique Name,False
Jalen Tolbert,8117,TolbJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pif5ffxlibkfp90k1sj4",https://www.pro-football-reference.com/req/20230307/images/headshots/TolbJa00_2025.jpg,Unique Name,False
Jalin Hyatt,9497,HyatJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzyn9cpmwfqjtztwblmy",https://www.pro-football-reference.com/req/20230307/images/headshots/HyatJa00_2025.jpg,Unique Name,False
Jam Miller,13403,MillJa03,,https://www.pro-football-reference.com/req/20230307/images/headshots/MillJa03_2025.jpg,Unique Name,False
Jamaal Williams,4149,WillJa06,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxrxpgcwq5qwp88vqnp3",https://www.pro-football-reference.com/req/20230307/images/headshots/WillJa06_2025.jpg,Unique Name,False
Jameis Winston,2306,WinsJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwikoroqsyf8iemlrohb",https://www.pro-football-reference.com/req/20230307/images/headshots/WinsJa00_2025.jpg,Unique Name,False
James Conner,4137,ConnJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g5yjordcmt76j0saytzb",https://www.pro-football-reference.com/req/20230307/images/headshots/ConnJa00_2025.jpg,Unique Name,False
James Cook,8138,CookJa01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/anjbznqb9i21wzcgrtbs",https://www.pro-football-reference.com/req/20230307/images/headshots/CookJa01_2025.jpg,Unique Name,False
James Mitchell,8170,MitcJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ragin6kbjyfeffii1hrl",https://www.pro-football-reference.com/req/20230307/images/headshots/MitcJa00_2025.jpg,Unique Name,False
James Proche,6957,ProcJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s1jyxzrzgn2od1sempye",https://www.pro-football-reference.com/req/20230307/images/headshots/ProcJa00_2025.jpg,Unique Name,False
James Robinson,6955,,,,,True
James Washington,5024,,,,,True
Jameson Williams,8148,WillJa11,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gpjarmglg1jhwq5wr1uu",https://www.pro-football-reference.com/req/20230307/images/headshots/WillJa11_2025.jpg,Unique Name,False
Jamison Crowder,2410,CrowJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rfysbrjrvfdr72cx8who",https://www.pro-football-reference.com/req/20230307/images/headshots/CrowJa00_2025.jpg,Unique Name,False
JaMycal Hasty,6996,HastJa02,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/stvclosmy6zi864kfxw7",https://www.pro-football-reference.com/req/20230307/images/headshots/HastJa02_2025.jpg,Unique Name,False
Jared Goff,3163,GoffJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yggfwr4ak4po9byj0qor",https://www.pro-football-reference.com/req/20230307/images/headshots/GoffJa00_2025.jpg,Unique Name,False
Jared Wiley,11595,WileJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dd7n41tzytkvgbrqvtda",https://www.pro-football-reference.com/req/20230307/images/headshots/WileJa00_2025.jpg,Unique Name,False
Jaren Hall,9231,HallJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ki7jq97gzu1dv16hi4jq",https://www.pro-football-reference.com/req/20230307/images/headshots/HallJa00_2025.jpg,Unique Name,False
Jaret Patterson,7537,PattJa01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n1rttxv1rhvjagyjgxvk",https://www.pro-football-reference.com/req/20230307/images/headshots/PattJa01_2025.jpg,Unique Name,False
Jarquez Hunter,11569,HuntJa03,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k4mncnazqbnewpg5uwdm",https://www.pro-football-reference.com/req/20230307/images/headshots/HuntJa03_2025.jpg,Unique Name,False
Jarrett Stidham,6136,StidJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlq7q7zkusdhmudwbodl",https://www.pro-football-reference.com/req/20230307/images/headshots/StidJa00_2025.jpg,Unique Name,False
Jarvis Landry,1825,LandJa00,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w2q9uwsjvgadwyvnvopb",https://www.pro-football-reference.com/req/20230307/images/headshots/LandJa00_2025.jpg,Unique Name,False
Jason Myers,,MyerJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rnw5znsm0hrekqvztiog",https://www.pro-football-reference.com/req/20230307/images/headshots/MyerJa00_2025.jpg,Unique Name,False
Jason Sanders,,SandJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hfv2b1mdvbbmyjwgcnt9",https://www.pro-football-reference.com/req/20230307/images/headshots/SandJa00_2025.jpg,Unique Name,False
Jauan Jennings,7049,JennJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cdx9mq3iglzog9mkqvdr",https://www.pro-football-reference.com/req/20230307/images/headshots/JennJa00_2025.jpg,Unique Name,False
Javon Baker,11645,BakeJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wlbxcwbm2byh2lnfhlam",https://www.pro-football-reference.com/req/20230307/images/headshots/BakeJa00_2025.jpg,Unique Name,False
Javonte Williams,7588,WillJa10,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hwzske22c4wrlf27qrih",https://www.pro-football-reference.com/req/20230307/images/headshots/WillJa10_2025.jpg,Unique Name,False
Jawhar Jordan,11588,JordJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kyopmcyi4hzko3cxiaxy",https://www.pro-football-reference.com/req/20230307/images/headshots/JordJa00_2025.jpg,Unique Name,False
Jaxon Smith-Njigba,9488,SmitJa06,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpvhsregfvw46mlyckzj",https://www.pro-football-reference.com/req/20230307/images/headshots/SmitJa06_2025.jpg,Unique Name,False
Jaxson Dart,12508,DartJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6uymxssgiicjmxkzxoc",https://www.pro-football-reference.com/req/20230307/images/headshots/DartJa00_2025.jpg,Unique Name,False
Jayden Daniels,11566,DaniJa02,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vrdweg39v1ay4zoc0lgp",https://www.pro-football-reference.com/req/20230307/images/headshots/DaniJa02_2025.jpg,Unique Name,False
Jayden Higgins,12484,HiggJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrdw1u4onrmfuuluuipk",https://www.pro-football-reference.com/req/20230307/images/headshots/HiggJa00_2025.jpg,Unique Name,False
Jayden Reed,10222,ReedJa03,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blh2tfg9qjthqo2g6ot4",https://www.pro-football-reference.com/req/20230307/images/headshots/ReedJa03_2025.jpg,Unique Name,False
Jaydon Blue,12457,BlueJa01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhbmit7yp8dlhepncsvp",https://www.pro-football-reference.com/req/20230307/images/headshots/BlueJa01_2025.jpg,Unique Name,False
Jaylen Waddle,7526,WaddJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dsxd2zcqm42wsv4ewtfc",https://www.pro-football-reference.com/req/20230307/images/headshots/WaddJa00_2025.jpg,Unique Name,False
Jaylen Warren,8228,WarrJa01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f3txbqdarbabqtq4sx98",https://www.pro-football-reference.com/req/20230307/images/headshots/WarrJa01_2025.jpg,Unique Name,False
Jaylen Wright,11643,WrigJa04,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i3wlfgqsynl7qaa4tsqw",https://www.pro-football-reference.com/req/20230307/images/headshots/WrigJa04_2025.jpg,Unique Name,False
Jaylin Lane,12641,LaneJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ozgin9atyuq92buo2eoa",https://www.pro-football-reference.com/req/20230307/images/headshots/LaneJa00_2025.jpg,Unique Name,False
Jaylin Noel,12536,NoelJa00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dajbyvtsggwqinlijxnf",https://www.pro-football-reference.com/req/20230307/images/headshots/NoelJa00_2025.jpg,Unique Name,False
Jeff Caldwell,13392,CaldJe01,,https://www.pro-football-reference.com/req/20230307/images/headshots/CaldJe01_2025.jpg,Unique Name,False
Jeff Wilson,5284,WilsJe01,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zorqrtlrizlltgd6pnob",https://www.pro-football-reference.com/req/20230307/images/headshots/WilsJe01_2025.jpg,Unique Name,False
Jelani Woods,8219,WoodJe01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpipxh1d5vzrwaug8djv",https://www.pro-football-reference.com/req/20230307/images/headshots/WoodJe01_2025.jpg,Unique Name,False
Jeremiyah Love,13287,LoveJe00,,https://www.pro-football-reference.com/req/20230307/images/headshots/LoveJe00_2025.jpg,Unique Name,False
Jeremy McNichols,4219,McNiJe00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kegqjj5pv7xidm0xwtpy",https://www.pro-football-reference.com/req/20230307/images/headshots/McNiJe00_2025.jpg,Unique Name,False
Jeremy Ruckert,8145,RuckJe00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jnwpnpbukmzrsuutpufx",https://www.pro-football-reference.com/req/20230307/images/headshots/RuckJe00_2025.jpg,Unique Name,False
Jerick McKinnon,2161,McKiJe00,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yezxe2j778cndbhkxwez",https://www.pro-football-reference.com/req/20230307/images/headshots/McKiJe00_2025.jpg,Unique Name,False
Jermaine Burton,11640,BurtJe01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t8hbhbctckogm9aod0ea",https://www.pro-football-reference.com/req/20230307/images/headshots/BurtJe01_2025.jpg,Unique Name,False
Jerome Ford,8143,FordJe00,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/djggmwo5v8osoboiseo2",https://www.pro-football-reference.com/req/20230307/images/headshots/FordJe00_2025.jpg,Unique Name,False
Jerry Jeudy,6783,JeudJe00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szca1v9butuqkjs7ekpm",https://www.pro-football-reference.com/req/20230307/images/headshots/JeudJe00_2025.jpg,Unique Name,False
Jimmy Garoppolo,1837,GaroJi00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivz3zwvjxvgcu4dzabur",https://www.pro-football-reference.com/req/20230307/images/headshots/GaroJi00_2025.jpg,Unique Name,False
Jimmy Horn,12523,,,,,True
Joe Burrow,6770,BurrJo01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gnnvcgui1cijybukk2w7",https://www.pro-football-reference.com/req/20230307/images/headshots/BurrJo01_2025.jpg,Unique Name,False
Joe Flacco,19,FlacJo00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vbqptn8emdlbeaz1kvmx",https://www.pro-football-reference.com/req/20230307/images/headshots/FlacJo00_2025.jpg,Unique Name,False
Joe Milton,11557,,,,,True
Joe Mixon,4018,MixoJo00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gwyhozfhjgedwdmmjjcf",https://www.pro-football-reference.com/req/20230307/images/headshots/MixoJo00_2025.jpg,Unique Name,False
John Bates,7716,BateJo00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/edpnkleev10rpzfgjakv",https://www.pro-football-reference.com/req/20230307/images/headshots/BateJo00_2025.jpg,Unique Name,False
John Metchie,8147,,,,,True
John Michael Gyllenborg,13342,,,,Unique Name,True
Johnny Wilson,11636,WilsJo03,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azz7slr16byvcvbnaifa",https://www.pro-football-reference.com/req/20230307/images/headshots/WilsJo03_2025.jpg,Unique Name,False
Jon Brown,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ude1ruxclztoblsaubib",,Unique Name,False
Jonah Coleman,13345,ColeJo00,,https://www.pro-football-reference.com/req/20230307/images/headshots/ColeJo00_2025.jpg,Unique Name,False
Jonathan Mingo,10225,MingJo00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/adaubthdtcqe2ez7dw9w",https://www.pro-football-reference.com/req/20230307/images/headshots/MingJo00_2025.jpg,Unique Name,False
Jonathan Taylor,6813,TaylJo02,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uwmnrhwtwug0wrgkomjk",https://www.pro-football-reference.com/req/20230307/images/headshots/TaylJo02_2025.jpg,Unique Name,False
Jonathon Brooks,11583,BrooJo02,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jah18lvdpgwurx7dgys4",https://www.pro-football-reference.com/req/20230307/images/headshots/BrooJo02_2025.jpg,Unique Name,False
Jonnu Smith,4144,SmitJo01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/egd6llghj3n5wfdrqacw",https://www.pro-football-reference.com/req/20230307/images/headshots/SmitJo01_2025.jpg,Unique Name,False
Jordan Addison,9756,AddiJo00,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s2ey8g5memyqvxc52uzy",https://www.pro-football-reference.com/req/20230307/images/headshots/AddiJo00_2025.jpg,Unique Name,False
Jordan Akins,5032,AkinJo00,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fgkl9zfpy2yxrkxfge84",https://www.pro-football-reference.com/req/20230307/images/headshots/AkinJo00_2025.jpg,Unique Name,False
Jordan James,12467,JameJo01,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vhkfigionbm4xwjcbfzg",https://www.pro-football-reference.com/req/20230307/images/headshots/JameJo01_2025.jpg,Unique Name,False
Jordan Love,6804,LoveJo03,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uneiwen9drvci9ahuebp",https://www.pro-football-reference.com/req/20230307/images/headshots/LoveJo03_2025.jpg,Unique Name,False
